"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.681187740E2,1.457596540E0,-1.229894638E0,-1.984985828E0
2.681267545E2,1.334967494E0,-1.129676342E0,-2.020415783E0
2.681347353E2,1.288198471E0,-1.018022060E0,-1.991183281E0
2.681427143E2,1.270387769E0,-9.037714005E-1,-1.965086460E0
2.681506945E2,1.314995766E0,-7.768640518E-1,-1.861351967E0
2.681586751E2,1.427660942E0,-6.904144287E-1,-1.755923748E0
2.681666574E2,1.541844368E0,-6.105227470E-1,-1.697060108E0
2.681746383E2,1.652059674E0,-5.570111275E-1,-1.573926926E0
2.681826202E2,1.710787058E0,-5.350842476E-1,-1.405066490E0
2.681906024E2,1.685048580E0,-4.921126366E-1,-1.175965786E0
2.681985854E2,1.636183143E0,-4.629154205E-1,-9.522013664E-1
2.682065671E2,1.621173739E0,-4.004406929E-1,-7.328281403E-1
2.682145515E2,1.616897345E0,-2.814092636E-1,-5.216927528E-1
2.682225333E2,1.603154182E0,-1.686844826E-1,-4.140052795E-1
2.682305134E2,1.507359385E0,-1.252403259E-1,-2.414417267E-1
2.682384967E2,1.366773844E0,-1.234898567E-1,-6.983566284E-2
2.682464817E2,1.304365993E0,-1.016321182E-1,7.235050201E-2
2.682544620E2,1.270696282E0,-7.008647919E-2,1.427602768E-1
2.682624434E2,1.279722333E0,-2.815580368E-2,1.500964165E-1
2.682704241E2,1.359928370E0,3.442716599E-2,1.893091202E-1
2.682784088E2,1.568054438E0,1.466870308E-1,2.743463516E-1
2.682863926E2,1.819873095E0,2.578544617E-1,4.655137062E-1
2.682943700E2,2.084099054E0,3.875451088E-1,6.525597572E-1
2.683023499E2,2.313883781E0,5.270862579E-1,8.393125534E-1
2.683103293E2,2.489964247E0,6.622977257E-1,1.112475872E0
2.683183115E2,2.664059639E0,8.315143585E-1,1.400742531E0
2.683262937E2,2.760201931E0,8.853287697E-1,1.633575439E0
2.683342783E2,2.769890547E0,8.475160599E-1,1.849652767E0
2.683422602E2,2.688470602E0,7.544817924E-1,2.137717247E0
2.683502444E2,2.527438164E0,6.628389359E-1,2.254349232E0
2.683582265E2,2.323235512E0,6.246967316E-1,2.200189114E0
2.683662085E2,2.042702675E0,8.019256592E-1,1.751735210E0
2.683741938E2,1.852463961E0,1.186526775E0,1.012422562E0
2.683821778E2,1.418317080E0,1.568994522E0,-4.220342636E-1
2.683901600E2,9.343505502E-1,1.716857433E0,-1.594325066E0
2.683981451E2,3.430714011E-1,1.793134212E0,-2.369101763E0
2.684061302E2,-2.257853746E-1,1.935798645E0,-2.427680731E0
2.684141130E2,-6.196792126E-1,2.022738457E0,-1.958735704E0
2.684220943E2,-7.914125919E-1,1.974691391E0,-1.099499226E0
2.684300739E2,-5.824080706E-1,1.562813282E0,4.143872261E-1
2.684380550E2,-8.681797981E-2,1.121796608E0,1.998221397E0
2.684460400E2,6.668006778E-1,5.437150002E-1,3.436435223E0
2.684540251E2,1.249517441E0,8.802270889E-2,4.303792477E0
2.684620102E2,1.731940269E0,-1.231818199E-1,4.948750496E0
2.684699922E2,1.789773703E0,-2.415027618E-1,5.140858650E0
2.684779772E2,1.686452150E0,1.917123795E-2,5.173542500E0
2.684859616E2,1.454710245E0,3.321542740E-1,4.656127453E0
2.684939478E2,1.216289043E0,5.527868271E-1,3.453924656E0
2.685019339E2,1.026149869E0,6.036291122E-1,2.049723625E0
2.685099188E2,6.116794348E-1,5.324835777E-1,5.562496185E-1
2.685179013E2,1.062817574E-1,3.359994888E-1,-2.681555748E-1
2.685258832E2,-3.332061768E-1,1.265859604E-1,-6.422781944E-1
2.685338674E2,-6.282776594E-1,-9.851455688E-3,-7.961225510E-1
2.685418525E2,-6.110064983E-1,-1.036114693E-1,-7.131152153E-1
2.685498379E2,-3.389182091E-1,-2.655410767E-1,-3.682274818E-1
2.685578208E2,1.691313982E-1,-4.887542725E-1,2.048296928E-1
2.685658003E2,6.486015320E-1,-6.603145599E-1,6.262645721E-1
2.685737806E2,1.054869413E0,-7.910737991E-1,8.982372284E-1
2.685817615E2,1.263967991E0,-8.140482903E-1,9.633579254E-1
2.685897443E2,1.381921411E0,-8.013443947E-1,9.513068199E-1
2.685977282E2,1.380456924E0,-7.821412086E-1,7.142281532E-1
2.686057113E2,1.309825182E0,-8.561782837E-1,2.985424995E-1
2.686136948E2,1.206222057E0,-9.216346741E-1,-1.923918724E-1
2.686216792E2,1.094385624E0,-1.007023335E0,-6.964735985E-1
2.686296588E2,1.069870949E0,-1.044884682E0,-1.089786053E0
2.686376418E2,1.074395895E0,-1.057435989E0,-1.465641975E0
2.686456265E2,1.058875084E0,-1.063144207E0,-1.667114735E0
2.686536136E2,1.041504860E0,-1.085401058E0,-1.661508560E0
2.686616013E2,9.818403125E-1,-1.211072922E0,-1.390810013E0
2.686695942E2,9.769415855E-1,-1.308319569E0,-1.105720997E0
2.686775890E2,1.046792626E0,-1.354083538E0,-9.534406662E-1
2.686855763E2,1.148826838E0,-1.348676682E0,-8.329296112E-1
2.686935588E2,1.231835008E0,-1.336348534E0,-6.754798889E-1
2.687015403E2,1.307928085E0,-1.298766613E0,-6.520967484E-1
2.687095211E2,1.315455914E0,-1.249381065E0,-7.925739288E-1
2.687175004E2,1.268663168E0,-1.182522297E0,-1.074124336E0
2.687254786E2,1.104923725E0,-1.163833141E0,-1.426731586E0
2.687334645E2,9.569562674E-1,-1.144360065E0,-1.722656250E0
2.687414486E2,7.709419727E-1,-1.146739960E0,-1.973311424E0
2.687494294E2,6.031326056E-1,-1.103458405E0,-2.102865696E0
2.687574090E2,5.009503365E-1,-1.014872551E0,-2.120508671E0
2.687653914E2,4.062426984E-1,-9.577541351E-1,-2.088376522E0
2.687733724E2,3.867433965E-1,-9.185819626E-1,-2.014869213E0
2.687813555E2,4.426561296E-1,-8.832697868E-1,-1.966608524E0
2.687893364E2,5.262604356E-1,-8.375725746E-1,-1.905135632E0
2.687973192E2,5.515959263E-1,-8.348526955E-1,-1.795999050E0
2.688053020E2,5.666491389E-1,-8.561472893E-1,-1.648519993E0
2.688132827E2,5.622910857E-1,-8.344154358E-1,-1.453057766E0
2.688212670E2,5.865516663E-1,-8.275489807E-1,-1.189920425E0
2.688292484E2,6.501181126E-1,-7.642178535E-1,-9.253726006E-1
2.688372278E2,7.058870792E-1,-7.406792641E-1,-7.784276009E-1
2.688452097E2,7.596001029E-1,-7.093915939E-1,-6.767368317E-1
2.688531899E2,7.651028037E-1,-5.888113976E-1,-7.112431526E-1
2.688611716E2,7.070654631E-1,-4.698181152E-1,-8.199462891E-1
2.688691526E2,5.512101650E-1,-3.466262817E-1,-1.013747692E0
2.688771334E2,4.097390473E-1,-2.668557167E-1,-1.106575966E0
2.688851181E2,3.045843244E-1,-2.403893471E-1,-1.088735104E0
2.688931045E2,2.682498097E-1,-2.628898621E-1,-1.036434174E0
2.689010850E2,3.004045486E-1,-2.722334862E-1,-1.045301914E0
2.689090695E2,4.099403918E-1,-2.589473724E-1,-1.077009201E0
2.689170514E2,5.818136930E-1,-1.506700516E-1,-1.026930332E0
2.689250323E2,7.562553287E-1,7.140493393E-2,-8.272671700E-1
2.689330140E2,1.044070125E0,3.157973289E-1,-7.166805267E-1
2.689409935E2,1.346770167E0,5.407819748E-1,-6.104402542E-1
2.689489719E2,1.631393313E0,6.997747421E-1,-3.281469345E-1
2.689569532E2,1.870736361E0,8.801937103E-1,1.623091698E-1
2.689649341E2,2.025803089E0,1.028756142E0,7.179555893E-1
2.689729134E2,2.140465260E0,1.134645939E0,1.244679928E0
2.689808918E2,2.281773806E0,1.145743370E0,1.751906395E0
2.689888728E2,2.355728626E0,1.107034683E0,2.161578178E0
2.689968533E2,2.455963373E0,1.157402039E0,2.450829983E0
2.690048304E2,2.558302879E0,1.362677097E0,2.333997726E0
2.690128081E2,2.635671139E0,1.560406685E0,1.882903576E0
2.690207883E2,2.614357233E0,1.798056602E0,5.945105553E-1
2.690287674E2,2.409832239E0,2.043543339E0,-4.957828522E-1
2.690367479E2,2.132667780E0,2.289804459E0,-9.428606033E-1
2.690447289E2,1.695855618E0,2.469641209E0,-9.543952942E-1
2.690527144E2,1.238317132E0,2.563697815E0,-9.187240601E-1
2.690607021E2,9.199106097E-1,2.427412510E0,-4.924931526E-1
2.690686975E2,8.941079378E-1,1.852602482E0,7.883949280E-1
2.690766922E2,1.357705593E0,1.213957310E0,2.459997177E0
2.690846843E2,2.326610088E0,6.174778938E-1,4.424229145E0
2.690926721E2,3.371354103E0,3.085613251E-1,5.706037998E0
2.691006588E2,4.225821495E0,2.775001526E-2,6.312897682E0
2.691086446E2,4.664001942E0,-1.112108231E-1,6.295906544E0
2.691166274E2,4.718847275E0,1.060819626E-1,5.459296703E0
2.691246126E2,4.270405293E0,4.005055428E-1,3.554916859E0
2.691325955E2,3.662951469E0,5.333590508E-1,1.747610569E0
2.691405762E2,3.004277468E0,6.895890236E-1,6.571054459E-2
2.691485581E2,2.020367622E0,6.901278496E-1,-1.228613853E0
2.691565388E2,1.340628743E0,7.599840164E-1,-1.979289532E0
2.691645200E2,7.327793837E-1,8.211140633E-1,-2.262843370E0
2.691725002E2,1.646045446E-1,6.639909744E-1,-2.016552925E0
2.691804811E2,-1.552704573E-1,4.481635094E-1,-1.504181862E0
2.691884621E2,-2.851127386E-1,1.029019356E-1,-7.781157494E-1
2.691964398E2,-2.061184645E-1,-1.880564690E-1,1.043953896E-1
2.692044212E2,8.396756649E-2,-4.003081322E-1,1.182357311E0
2.692124031E2,3.910272717E-1,-5.727353096E-1,1.930498600E0
2.692203916E2,5.776319504E-1,-6.647605896E-1,2.442384243E0
2.692283776E2,7.470538020E-1,-6.315026283E-1,2.649487019E0
2.692363652E2,8.969885111E-1,-5.291957855E-1,2.368995667E0
2.692443519E2,8.822959065E-1,-4.982762337E-1,1.769255161E0
2.692523342E2,7.583292127E-1,-5.761857033E-1,9.160633087E-1
2.692603135E2,6.748656034E-1,-7.057938576E-1,5.304908752E-2
2.692682916E2,6.392981410E-1,-8.503093719E-1,-8.763237000E-1
2.692762663E2,6.047313213E-1,-9.984850883E-1,-1.812182426E0
2.692842460E2,6.294416189E-1,-1.066118717E0,-2.397573948E0
2.692922259E2,6.550036669E-1,-1.127676964E0,-2.759626150E0
2.693002049E2,7.777748108E-1,-1.127694607E0,-2.839308262E0
2.693081822E2,9.714965820E-1,-1.037388325E0,-2.784826756E0
2.693161585E2,1.315399051E0,-9.229779243E-1,-2.601646185E0
2.693241384E2,1.653797030E0,-9.293956757E-1,-2.446028948E0
2.693321186E2,1.950478315E0,-1.009016991E0,-2.221648216E0
2.693401022E2,2.174929142E0,-1.095296860E0,-1.917973042E0
2.693480836E2,2.240731955E0,-1.170578957E0,-1.739126682E0
2.693560723E2,2.160358429E0,-1.206536770E0,-1.632221222E0
2.693640582E2,1.995568037E0,-1.165137291E0,-1.616113186E0
2.693720422E2,1.795245171E0,-1.156142235E0,-1.691787243E0
2.693800278E2,1.505627871E0,-1.150105953E0,-1.730988026E0
2.693880129E2,1.244304419E0,-1.133061886E0,-1.815002918E0
2.693959940E2,1.023168325E0,-1.109442711E0,-1.848920822E0
2.694039763E2,8.744977713E-1,-1.064789772E0,-1.761304855E0
2.694119629E2,8.420188427E-1,-1.018736839E0,-1.585004330E0
2.694199444E2,8.690568209E-1,-9.663143158E-1,-1.391948700E0
2.694279262E2,9.713917375E-1,-8.018851280E-1,-1.076905727E0
2.694359109E2,1.088179588E0,-6.317934990E-1,-7.628817558E-1
2.694438928E2,1.182079911E0,-5.147352219E-1,-4.385962486E-1
2.694518729E2,1.215122819E0,-4.706330299E-1,-2.371406555E-1
2.694598535E2,1.186334729E0,-4.477300644E-1,-1.096787453E-1
2.694678334E2,1.107440829E0,-4.670438766E-1,2.213144302E-2
2.694758111E2,1.077678561E0,-4.805684090E-1,1.914062500E-1
2.694837925E2,1.125270247E0,-4.803185463E-1,3.377504349E-1
2.694917731E2,1.204793215E0,-4.658555984E-1,4.506363869E-1
2.694997487E2,1.279615164E0,-4.462466240E-1,4.819674492E-1
2.695077276E2,1.378615618E0,-4.264168739E-1,4.895019531E-1
2.695157083E2,1.526916027E0,-3.711047173E-1,3.708581924E-1
2.695236876E2,1.705963373E0,-2.887763977E-1,2.350025177E-1
2.695316666E2,1.930474281E0,-1.881670952E-1,2.294306755E-1
2.695396454E2,2.110028744E0,-1.356878281E-1,4.540472031E-1
2.695476253E2,2.237164021E0,-1.026258469E-1,7.369246483E-1
2.695556088E2,2.279311180E0,-8.894634247E-2,1.082988739E0
2.695635924E2,2.184430122E0,-1.090455055E-1,1.415792942E0
2.695715759E2,2.061505795E0,8.142471313E-3,1.646770477E0
2.695795593E2,2.069540977E0,2.334704399E-1,1.546891212E0
2.695875388E2,2.155477047E0,6.249060631E-1,1.168175220E0
2.695955154E2,2.171069622E0,1.182123184E0,4.058928490E-1
2.696034974E2,1.910420895E0,1.644165039E0,-5.468778610E-1
2.696114752E2,1.346356153E0,1.818053246E0,-1.757723808E0
2.696194548E2,5.792087317E-1,1.902958870E0,-2.520598412E0
2.696274339E2,-1.860811710E-1,2.091723442E0,-2.848528147E0
2.696354134E2,-8.887779713E-1,2.194740295E0,-2.522806168E0
2.696433919E2,-1.363641500E0,2.043547153E0,-1.111188412E0
2.696513665E2,-1.240742207E0,1.741936684E0,1.227192402E0
2.696593407E2,-4.703370333E-1,1.217248917E0,4.542133331E0
2.696673181E2,5.696272850E-1,6.328144073E-1,6.914484978E0
2.696752985E2,1.660117388E0,3.453054428E-1,8.106044769E0
2.696832775E2,2.523640394E0,3.902721405E-1,8.021740913E0
2.696912589E2,2.637360096E0,5.157713890E-1,6.950246811E0
2.696992410E2,2.154025555E0,6.845827103E-1,5.354326725E0
2.697072208E2,1.061736703E0,7.406134605E-1,3.329060555E0
2.697152008E2,2.485182881E-1,7.410845757E-1,1.887478352E0
2.697231863E2,-3.979803324E-1,6.853752136E-1,4.627375603E-1
2.697311725E2,-7.055632472E-1,6.189436913E-1,-3.938131332E-1
2.697391594E2,-7.341523170E-1,5.328354836E-1,-7.458515167E-1
2.697471467E2,-4.933838248E-1,4.176335335E-1,-7.995567322E-1
2.697551379E2,-8.499568701E-2,2.715768814E-1,-6.429028511E-1
2.697631239E2,4.175970554E-1,1.602206230E-1,-3.259968758E-1
2.697711089E2,9.615240693E-1,1.300106049E-1,-3.285884857E-2
2.697790958E2,1.281641483E0,1.281032562E-1,1.414628029E-1
2.697870830E2,1.409504175E0,7.730865479E-2,1.837415695E-1
2.697950699E2,1.345596313E0,6.921958923E-2,1.650409698E-1
2.698030586E2,1.186184168E0,4.209136963E-2,8.949995041E-2
2.698110446E2,9.794884324E-1,-7.502269745E-2,-1.254115105E-1
2.698190329E2,8.624616265E-1,-1.422820091E-1,-4.717092514E-1
2.698270211E2,8.098305464E-1,-1.818661690E-1,-8.321371078E-1
2.698350056E2,8.110095263E-1,-1.365432739E-1,-9.575347900E-1
2.698429894E2,8.372795582E-1,-5.962610245E-2,-9.954514503E-1
2.698509691E2,8.516364098E-1,-8.557796478E-3,-1.017496109E0
2.698589521E2,8.296529651E-1,-4.650592804E-2,-1.036839485E0
2.698669322E2,7.692406178E-1,-1.641635895E-1,-1.015096664E0
2.698749110E2,6.772253513E-1,-3.957948685E-1,-8.702759743E-1
2.698828929E2,6.383155584E-1,-6.667146683E-1,-5.474743843E-1
2.698908791E2,6.468967199E-1,-1.032783031E0,-6.678485870E-2
2.698988612E2,7.616342306E-1,-1.333304882E0,2.967681885E-1
2.699068460E2,9.736910462E-1,-1.579166889E0,4.873886108E-1
2.699148288E2,1.251459599E0,-1.739483356E0,5.325407982E-1
2.699228120E2,1.458022594E0,-1.793573856E0,3.444762230E-1
2.699307959E2,1.542423487E0,-1.798005581E0,-6.797790527E-2
2.699387817E2,1.492083907E0,-1.719158649E0,-7.236428261E-1
2.699467722E2,1.372433186E0,-1.628467083E0,-1.423203945E0
2.699547616E2,1.238734007E0,-1.566110611E0,-2.175395250E0
2.699627540E2,1.166312933E0,-1.525196552E0,-2.695891619E0
2.699707388E2,1.121250391E0,-1.513756275E0,-3.034749985E0
2.699787209E2,1.093747497E0,-1.516008377E0,-3.280243874E0
2.699867002E2,1.141829252E0,-1.508401394E0,-3.388833046E0
2.699946813E2,1.165115237E0,-1.456823826E0,-3.442805290E0
2.700026591E2,1.183716178E0,-1.408279896E0,-3.337952614E0
2.700106436E2,1.160465956E0,-1.368686199E0,-3.134913683E0
2.700186274E2,1.088027954E0,-1.290163517E0,-2.732830763E0
2.700266073E2,9.565335512E-1,-1.227001667E0,-2.335419178E0
2.700345889E2,8.086261153E-1,-1.165721893E0,-1.903192043E0
2.700425717E2,6.921712160E-1,-1.055306435E0,-1.433901310E0
2.700505524E2,6.688759923E-1,-9.784746170E-1,-1.165261269E0
2.700585304E2,6.521458626E-1,-9.260301590E-1,-1.025012970E0
2.700665066E2,6.548448801E-1,-8.646421432E-1,-9.891457558E-1
2.700744820E2,6.476709843E-1,-7.745571136E-1,-9.675478935E-1
2.700824600E2,5.574079752E-1,-6.750359535E-1,-8.644971848E-1
2.700904410E2,5.324696302E-1,-5.620913506E-1,-6.645874977E-1
2.700984248E2,4.343050420E-1,-4.884572029E-1,-5.113844872E-1
2.701064117E2,3.322197199E-1,-4.650831223E-1,-1.736173630E-1
2.701143933E2,4.142708480E-1,-3.738765717E-1,1.976976395E-1
2.701223768E2,5.576590300E-1,-2.638812065E-1,3.887729645E-1
2.701303572E2,8.196130991E-1,-1.394033432E-1,4.755811691E-1
2.701383379E2,1.105208755E0,3.369665146E-2,4.813666344E-1
2.701463173E2,1.257565498E0,1.800513268E-1,4.430522919E-1
2.701542995E2,1.160182714E0,3.016314507E-1,5.638008118E-1
2.701622840E2,9.360109568E-1,4.470877647E-1,8.568096161E-1
2.701702653E2,7.361935973E-1,6.499910355E-1,1.451065540E0
2.701782439E2,7.167232037E-1,7.986931801E-1,2.056812763E0
2.701862215E2,8.987857103E-1,1.000897884E0,2.524305344E0
2.701941963E2,1.360336781E0,1.458932400E0,2.676604271E0
2.702021759E2,1.825036049E0,1.942810535E0,2.346725464E0
2.702101544E2,2.303493023E0,2.514681339E0,1.310235500E0
2.702181320E2,2.484865665E0,2.773827553E0,-7.530593872E-2
2.702261074E2,2.416648388E0,2.861939907E0,-1.494632244E0
2.702340873E2,2.156508923E0,2.853427887E0,-2.742917061E0
2.702420688E2,1.856477022E0,2.929240227E0,-3.299536943E0
2.702500467E2,1.464100838E0,2.940653801E0,-3.147601128E0
2.702580260E2,7.898507118E-1,2.917570114E0,-2.511824131E0
2.702660054E2,4.663342237E-1,2.842822075E0,-1.234923840E0
2.702739869E2,8.690680265E-1,2.571103573E0,5.425066948E-1
2.702819659E2,1.786796689E0,2.103310585E0,2.345993996E0
2.702899493E2,2.909930229E0,1.555744171E0,3.976867199E0
2.702979310E2,4.050974846E0,8.604621887E-1,5.376111031E0
2.703059095E2,4.602836132E0,2.881145477E-1,6.293945312E0
2.703138879E2,4.644802570E0,-1.561703682E-1,6.711642742E0
2.703218666E2,4.158869743E0,-2.914667130E-1,6.454122543E0
2.703298465E2,3.505107880E0,-1.950798035E-1,5.395709515E0
2.703378299E2,2.822644949E0,-1.213078499E-1,3.755569458E0
2.703458148E2,2.107928514E0,-1.709227562E-1,1.885345459E0
2.703537965E2,1.593970776E0,-1.791439056E-1,5.230593681E-1
2.703617777E2,1.167371273E0,-2.660274506E-2,-6.442074776E-1
2.703697618E2,9.596837163E-1,2.004079819E-1,-1.330300331E0
2.703777422E2,8.263239861E-1,2.486963272E-1,-1.627099037E0
2.703857232E2,7.642333508E-1,1.760010719E-1,-1.318971157E0
2.703937076E2,8.514287472E-1,4.026651382E-2,-7.780103683E-1
2.704016902E2,1.076541424E0,-5.126333237E-2,-1.386165619E-1
2.704096710E2,1.341219068E0,-1.136403084E-1,6.257381439E-1
2.704176529E2,1.531711102E0,-1.980605125E-1,1.136166573E0
2.704256322E2,1.679344177E0,-2.548408508E-1,1.607113838E0
2.704336157E2,1.617021561E0,-2.665944099E-1,1.820247173E0
2.704415947E2,1.434095860E0,-3.310875893E-1,1.791816711E0
2.704495765E2,1.158133388E0,-4.841642380E-1,1.509870529E0
2.704575582E2,8.970824480E-1,-6.613349915E-1,1.086304188E0
2.704655376E2,7.301023602E-1,-7.854323387E-1,4.435930252E-1
2.704735196E2,6.928292513E-1,-8.725862503E-1,-3.838553429E-1
2.704815028E2,7.684112787E-1,-9.162116051E-1,-1.115923405E0
2.704894806E2,1.003578544E0,-9.865241051E-1,-1.868840218E0
2.704974611E2,1.247916102E0,-1.091084957E0,-2.381210089E0
2.705054466E2,1.464594364E0,-1.204072475E0,-2.741290569E0
2.705134315E2,1.630028486E0,-1.328400612E0,-2.956228971E0
2.705214149E2,1.753617167E0,-1.368722439E0,-3.097392082E0
2.705294023E2,1.875598192E0,-1.366501808E0,-3.252823591E0
2.705373859E2,1.968173504E0,-1.317048073E0,-3.264327288E0
2.705453709E2,1.979855776E0,-1.325583935E0,-3.237271070E0
2.705533573E2,1.815657616E0,-1.420315742E0,-3.133901119E0
2.705613403E2,1.616991401E0,-1.511034489E0,-3.092451096E0
2.705693263E2,1.419864893E0,-1.554924488E0,-2.983612061E0
2.705773082E2,1.198400021E0,-1.613611221E0,-2.865936041E0
2.705852935E2,1.080270052E0,-1.586997509E0,-2.696011066E0
2.705932825E2,1.049183369E0,-1.412668705E0,-2.321103811E0
2.706012697E2,1.124505281E0,-1.264893055E0,-1.844115734E0
2.706092524E2,1.306708813E0,-1.163741112E0,-1.278141022E0
2.706172374E2,1.505981326E0,-1.044248581E0,-5.725059509E-1
2.706252202E2,1.675994158E0,-9.804821014E-1,-5.937433243E-2
2.706332047E2,1.837476492E0,-9.162096977E-1,2.534155846E-1
2.706411898E2,1.899776220E0,-8.336434364E-1,3.436169624E-1
2.706491716E2,1.828349829E0,-7.317557335E-1,2.480330467E-1
2.706571570E2,1.665016890E0,-6.815967560E-1,8.519792557E-2
2.706651435E2,1.447338104E0,-6.963853836E-1,4.032182693E-2
2.706731295E2,1.213225603E0,-7.129163742E-1,6.793022156E-3
2.706811161E2,1.061747789E0,-6.642742157E-1,2.761077881E-2
2.706890988E2,1.050789595E0,-5.552005768E-1,9.322166443E-2
2.706970810E2,1.142073870E0,-4.577651024E-1,5.553102493E-2
2.707050645E2,1.426343083E0,-2.470984459E-1,-1.891040802E-2
2.707130490E2,1.718932509E0,-6.634330750E-2,-6.327152252E-2
2.707210371E2,1.977712989E0,8.044385910E-2,-1.022319794E-1
2.707290241E2,2.069122076E0,1.653976440E-1,-7.931947708E-2
2.707370078E2,2.035600424E0,1.788086891E-1,1.204323769E-1
2.707449870E2,1.895273209E0,1.059522629E-1,4.973077774E-1
2.707529656E2,1.777173281E0,3.203296661E-2,8.944983482E-1
2.707609465E2,1.758579969E0,9.306907654E-3,1.183427334E0
2.707689261E2,1.792675138E0,6.168365479E-2,1.527174950E0
2.707769059E2,1.811582804E0,1.887521744E-1,1.807299137E0
2.707848875E2,1.754879117E0,3.837885857E-1,2.007588863E0
2.707928742E2,1.728709459E0,5.981912613E-1,1.918620586E0
2.708008613E2,1.719479084E0,9.706611633E-1,1.354242325E0
2.708088533E2,1.560336590E0,1.626930237E0,8.815860748E-2
2.708168397E2,9.966298342E-1,1.940558910E0,-1.399841309E0
2.708248296E2,3.769536018E-1,1.898872375E0,-2.181614399E0
2.708328188E2,-4.199794531E-1,1.969027519E0,-3.004887819E0
2.708408070E2,-1.191542506E0,2.041896343E0,-2.768029690E0
2.708487963E2,-1.766367793E0,2.170145988E0,-1.277709961E0
2.708567842E2,-1.598602533E0,2.241257668E0,9.494791031E-1
2.708647716E2,-9.110988975E-1,2.105171680E0,3.533374786E0
2.708727582E2,4.643734097E-1,1.731300354E0,6.236475945E0
2.708807482E2,1.762941003E0,1.355855942E0,7.418962955E0
2.708887404E2,2.760681152E0,9.515552521E-1,7.743408680E0
2.708967302E2,3.024097681E0,7.274518013E-1,7.067628860E0
2.709047180E2,2.473157644E0,5.780391693E-1,5.625586033E0
2.709127054E2,1.199352264E0,3.707566261E-1,3.624818802E0
2.709206934E2,1.525153518E-1,1.751790047E-1,1.959216595E0
2.709286834E2,-5.318973660E-1,5.976152420E-2,4.949531555E-1
2.709366727E2,-8.479350805E-1,5.317497253E-2,-4.349665642E-1
2.709446629E2,-7.804157734E-1,-8.094310760E-3,-8.359942436E-1
2.709526564E2,-2.408971786E-1,1.899638176E-1,-7.258844376E-1
2.709606450E2,4.563327432E-1,2.323427200E-1,-3.242835999E-1
2.709686366E2,1.173841476E0,8.865737915E-2,1.087036133E-1
2.709766238E2,2.008706808E0,-4.688596725E-2,3.996214867E-1
2.709846073E2,2.535486698E0,-2.092509270E-1,4.547047615E-1
2.709925942E2,2.765767097E0,-3.225140572E-1,4.714155197E-1
2.710005835E2,2.622189522E0,-3.927612305E-1,3.316121101E-1
2.710085700E2,2.222596407E0,-4.575104713E-1,5.290031433E-3
2.710165581E2,1.596822739E0,-4.875941277E-1,-4.032406807E-1
2.710245489E2,1.132369518E0,-5.543103218E-1,-7.995986938E-1
2.710325343E2,7.674591541E-1,-6.035656929E-1,-9.077520370E-1
2.710405214E2,5.514645576E-1,-6.795969009E-1,-1.070740700E0
