"Time (s)","Pressure (hPa)"
2.393057157E2,9.952382812E2
2.393855338E2,9.952340698E2
2.394653617E2,9.952240601E2
2.395451736E2,9.952115479E2
2.396249838E2,9.952107544E2
2.397048087E2,9.952148438E2
2.397846204E2,9.952283936E2
2.398644531E2,9.952418823E2
2.399442519E2,9.952421875E2
2.400240566E2,9.952301636E2
2.401038678E2,9.952145386E2
2.401836479E2,9.951967163E2
2.402634213E2,9.951895142E2
2.403431997E2,9.951898193E2
2.404229684E2,9.952013550E2
2.405027575E2,9.952123413E2
2.405825224E2,9.952165527E2
2.406622804E2,9.952062378E2
2.407420271E2,9.951989136E2
2.408218366E2,9.951940308E2
2.409016095E2,9.951925049E2
2.409813670E2,9.952084351E2
2.410611567E2,9.952254639E2
2.411409016E2,9.952369995E2
2.412206483E2,9.952330933E2
2.413004104E2,9.952258911E2
2.413801900E2,9.952087402E2
2.414599487E2,9.952007446E2
2.415397132E2,9.951999512E2
2.416194618E2,9.952165527E2
2.416991999E2,9.952296753E2
2.417789513E2,9.952380981E2
2.418586697E2,9.952338867E2
2.419383848E2,9.952254639E2
2.420180995E2,9.952081299E2
2.420978562E2,9.951985474E2
2.421776185E2,9.952076416E2
2.422573647E2,9.952191772E2
2.423370779E2,9.952308960E2
2.424168236E2,9.952332764E2
2.424965612E2,9.952277832E2
2.425764209E2,9.952017212E2
2.426562692E2,9.951824951E2
2.427360969E2,9.951765137E2
2.428159418E2,9.951849976E2
2.428957279E2,9.952024536E2
2.429756065E2,9.952171631E2
2.430554970E2,9.952240601E2
2.431352719E2,9.952174683E2
2.432150732E2,9.952010498E2
2.432948912E2,9.951817017E2
2.433747303E2,9.951826172E2
2.434546143E2,9.951904297E2
2.435345225E2,9.952004395E2
2.436143318E2,9.952104492E2
2.436941544E2,9.952190552E2
2.437739535E2,9.952134399E2
2.438537548E2,9.952065430E2
2.439335556E2,9.952028198E2
2.440133357E2,9.952059326E2
2.440931246E2,9.952145386E2
2.441729363E2,9.952243652E2
2.442527146E2,9.952272949E2
2.443324861E2,9.952260742E2
2.444122292E2,9.952205811E2
2.444920239E2,9.952112427E2
2.445718436E2,9.952052612E2
2.446516900E2,9.952152710E2
2.447315095E2,9.952238770E2
2.448113182E2,9.952305908E2
2.448911854E2,9.952313843E2
2.449710388E2,9.952283936E2
2.450508953E2,9.952145386E2
2.451307349E2,9.952049561E2
2.452106122E2,9.952026367E2
2.452905679E2,9.952067261E2
2.453704863E2,9.952155762E2
2.454504027E2,9.952213745E2
2.455302591E2,9.952202759E2
2.456100936E2,9.952124634E2
2.456899154E2,9.952049561E2
2.457697261E2,9.951962280E2
2.458495971E2,9.951957397E2
2.459294490E2,9.952070312E2
2.460092449E2,9.952201538E2
2.460890558E2,9.952279663E2
2.461688564E2,9.952302856E2
2.462486698E2,9.952263794E2
2.463284704E2,9.952162476E2
2.464082806E2,9.952107544E2
2.464881007E2,9.952107544E2
2.465679115E2,9.952182617E2
2.466477541E2,9.952260742E2
2.467275272E2,9.952318726E2
2.468073557E2,9.952276611E2
2.468872411E2,9.952221680E2
2.469670538E2,9.952120361E2
2.470468707E2,9.952071533E2
2.471266731E2,9.952043457E2
2.472064658E2,9.952127686E2
2.472862877E2,9.952193604E2
2.473661012E2,9.952223511E2
2.474458936E2,9.952208862E2
2.475257242E2,9.952180786E2
2.476055682E2,9.952127686E2
2.476854049E2,9.952127686E2
2.477651943E2,9.952179565E2
2.478449565E2,9.952243652E2
2.479247295E2,9.952310791E2
2.480044812E2,9.952312012E2
2.480842619E2,9.952254639E2
2.481640594E2,9.952184448E2
2.482438529E2,9.952137451E2
2.483236554E2,9.952145386E2
2.484035025E2,9.952191772E2
2.484833280E2,9.952268677E2
2.485631456E2,9.952307739E2
2.486429741E2,9.952305908E2
2.487227914E2,9.952251587E2
2.488025980E2,9.952174683E2
2.488824006E2,9.952149658E2
2.489621925E2,9.952155762E2
2.490419867E2,9.952243652E2
2.491218215E2,9.952308960E2
2.492016638E2,9.952365112E2
2.492815204E2,9.952341919E2
2.493613517E2,9.952288818E2
2.494411754E2,9.952207642E2
2.495209923E2,9.952194824E2
2.496007879E2,9.952223511E2
2.496806156E2,9.952363892E2
2.497604328E2,9.952459106E2
2.498402563E2,9.952487183E2
2.499200684E2,9.952465210E2
2.499998998E2,9.952399902E2
2.500797534E2,9.952249756E2
2.501595818E2,9.952232666E2
2.502394069E2,9.952271729E2
2.503192703E2,9.952395020E2
2.503991080E2,9.952492065E2
2.504789395E2,9.952587280E2
2.505587956E2,9.952585449E2
2.506386234E2,9.952557373E2
2.507184490E2,9.952471924E2
2.507982997E2,9.952465210E2
2.508781329E2,9.952435913E2
2.509579834E2,9.952517090E2
2.510378391E2,9.952567139E2
2.511177227E2,9.952582397E2
2.511975915E2,9.952557373E2
2.512774151E2,9.952537231E2
2.513572552E2,9.952443237E2
2.514371064E2,9.952443237E2
2.515169690E2,9.952515259E2
2.515968223E2,9.952579346E2
2.516766598E2,9.952623291E2
2.517565273E2,9.952651367E2
2.518363844E2,9.952596436E2
2.519162422E2,9.952492065E2
2.519961257E2,9.952426147E2
2.520760314E2,9.952437134E2
2.521559448E2,9.952539062E2
2.522358827E2,9.952665405E2
2.523158113E2,9.952748413E2
2.523957132E2,9.952774658E2
2.524756197E2,9.952738647E2
2.525555243E2,9.952634277E2
2.526354159E2,9.952529297E2
2.527153032E2,9.952532349E2
2.527951509E2,9.952624512E2
2.528749750E2,9.952718506E2
2.529548173E2,9.952790527E2
2.530346482E2,9.952835693E2
2.531144905E2,9.952798462E2
2.531943277E2,9.952695312E2
2.532741597E2,9.952640381E2
2.533540090E2,9.952609253E2
2.534339024E2,9.952663574E2
2.535138152E2,9.952734375E2
2.535936919E2,9.952784424E2
2.536735820E2,9.952779541E2
2.537534348E2,9.952738647E2
2.538332778E2,9.952628174E2
2.539131528E2,9.952520142E2
2.539930727E2,9.952482300E2
2.540729570E2,9.952545166E2
2.541528040E2,9.952599487E2
2.542326539E2,9.952640381E2
2.543124969E2,9.952665405E2
2.543923350E2,9.952620239E2
2.544721744E2,9.952504272E2
2.545520316E2,9.952437134E2
2.546318917E2,9.952456055E2
2.547117335E2,9.952501221E2
2.547915713E2,9.952640381E2
2.548713968E2,9.952727661E2
2.549512277E2,9.952757568E2
2.550311457E2,9.952715454E2
2.551110765E2,9.952670288E2
2.551909943E2,9.952565308E2
2.552709035E2,9.952582397E2
2.553508194E2,9.952657471E2
2.554306575E2,9.952815552E2
2.555104871E2,9.952913818E2
2.555903301E2,9.952990112E2
2.556701979E2,9.952908936E2
2.557500434E2,9.952827759E2
2.558298722E2,9.952690430E2
2.559097084E2,9.952634277E2
2.559895871E2,9.952637329E2
2.560695186E2,9.952710571E2
2.561494425E2,9.952813721E2
2.562293567E2,9.952885742E2
2.563093148E2,9.952918701E2
2.563892152E2,9.952879639E2
2.564690801E2,9.952846680E2
2.565489361E2,9.952773438E2
2.566287923E2,9.952716675E2
2.567086891E2,9.952690430E2
2.567885176E2,9.952693481E2
2.568683365E2,9.952688599E2
2.569481660E2,9.952646484E2
2.570279666E2,9.952585449E2
2.571078006E2,9.952525024E2
2.571876209E2,9.952484131E2
2.572674454E2,9.952501221E2
2.573472684E2,9.952579346E2
2.574271152E2,9.952812500E2
2.575069705E2,9.953034058E2
2.575868488E2,9.953182373E2
2.576667579E2,9.953268433E2
2.577467363E2,9.953293457E2
2.578266361E2,9.953142090E2
2.579064816E2,9.953005981E2
2.579863448E2,9.952919922E2
2.580662146E2,9.952888794E2
2.581460879E2,9.952862549E2
2.582259560E2,9.952827759E2
2.583058172E2,9.952752686E2
2.583856871E2,9.952656250E2
2.584655263E2,9.952543335E2
2.585453672E2,9.952492065E2
2.586252217E2,9.952515259E2
2.587050638E2,9.952585449E2
2.587849470E2,9.952665405E2
2.588648339E2,9.952726440E2
2.589447200E2,9.952745361E2
2.590245999E2,9.952732544E2
2.591044902E2,9.952701416E2
2.591843711E2,9.952707520E2
2.592642505E2,9.952712402E2
2.593441239E2,9.952793579E2
2.594239737E2,9.952841797E2
2.595038366E2,9.952849731E2
2.595836601E2,9.952823486E2
2.596635065E2,9.952804565E2
2.597433530E2,9.952737427E2
2.598231897E2,9.952715454E2
2.599030460E2,9.952759399E2
2.599829238E2,9.952832642E2
2.600627598E2,9.952911987E2
2.601426177E2,9.952954712E2
2.602224782E2,9.952969971E2
2.603023308E2,9.952926636E2
2.603822190E2,9.952880859E2
2.604620977E2,9.952874756E2
2.605419841E2,9.952890625E2
2.606218412E2,9.952980957E2
2.607016942E2,9.953067017E2
2.607815339E2,9.953073120E2
2.608614168E2,9.953009033E2
2.609412739E2,9.952937012E2
2.610211126E2,9.952819824E2
2.611009350E2,9.952777710E2
2.611807569E2,9.952815552E2
2.612606192E2,9.952865601E2
2.613404221E2,9.952899780E2
2.614202275E2,9.952908936E2
2.615000340E2,9.952885742E2
2.615798869E2,9.952849731E2
2.616597194E2,9.952911987E2
2.617396272E2,9.952996826E2
2.618195029E2,9.953154297E2
2.618993728E2,9.953259277E2
2.619792096E2,9.953320312E2
2.620590484E2,9.953239136E2
2.621388749E2,9.953165283E2
2.622187587E2,9.953059082E2
2.622985928E2,9.953031006E2
2.623784481E2,9.953059082E2
2.624582854E2,9.953118286E2
2.625381150E2,9.953134155E2
2.626179559E2,9.953106079E2
2.626978048E2,9.953021851E2
2.627776545E2,9.952926636E2
2.628575486E2,9.952843628E2
2.629374917E2,9.952841797E2
2.630173406E2,9.952933960E2
2.630971785E2,9.952999878E2
2.631770011E2,9.953049927E2
2.632568417E2,9.953076172E2
2.633366577E2,9.953034058E2
2.634165258E2,9.952930908E2
2.634964487E2,9.952918701E2
2.635763715E2,9.952904663E2
2.636562480E2,9.952999878E2
2.637360921E2,9.953059082E2
2.638159330E2,9.953087158E2
2.638957633E2,9.953068237E2
2.639755979E2,9.953052979E2
2.640554352E2,9.952957764E2
2.641352691E2,9.952955933E2
2.642151054E2,9.953013916E2
2.642949471E2,9.953037109E2
2.643748015E2,9.953059082E2
2.644547032E2,9.953038940E2
2.645345654E2,9.952957764E2
2.646144294E2,9.952840576E2
2.646942985E2,9.952782593E2
2.647742033E2,9.952748413E2
2.648541315E2,9.952815552E2
2.649339823E2,9.952901611E2
2.650138257E2,9.952963867E2
2.650936802E2,9.952994995E2
2.651735435E2,9.952994995E2
2.652534021E2,9.952943726E2
2.653332593E2,9.952893677E2
2.654131177E2,9.952905884E2
2.654929461E2,9.952965698E2
2.655727591E2,9.953018799E2
2.656525702E2,9.953034058E2
2.657324023E2,9.953032837E2
2.658122169E2,9.952957764E2
2.658920297E2,9.952880859E2
2.659718476E2,9.952846680E2
2.660517193E2,9.952854614E2
2.661315834E2,9.952904663E2
2.662114713E2,9.952984009E2
2.662913006E2,9.953012085E2
2.663710881E2,9.953002930E2
2.664508983E2,9.952979736E2
2.665306952E2,9.952927856E2
2.666104947E2,9.952927856E2
2.666902372E2,9.952966919E2
2.667700301E2,9.953023071E2
2.668498305E2,9.953062134E2
2.669296160E2,9.953098145E2
2.670093937E2,9.953068237E2
2.670891974E2,9.953031006E2
2.671689892E2,9.953052979E2
2.672487795E2,9.953162231E2
2.673285556E2,9.953267212E2
2.674083527E2,9.953373413E2
2.674881770E2,9.953451538E2
2.675680123E2,9.953421631E2
2.676478707E2,9.953326416E2
2.677276823E2,9.953257446E2
2.678074950E2,9.953217163E2
2.678873231E2,9.953210449E2
2.679671324E2,9.953251343E2
2.680469437E2,9.953242188E2
2.681267545E2,9.953207397E2
2.682065671E2,9.953146362E2
2.682863926E2,9.953073120E2
2.683662085E2,9.953035889E2
2.684460400E2,9.953098145E2
2.685258832E2,9.953190308E2
2.686057113E2,9.953282471E2
2.686855763E2,9.953354492E2
2.687653914E2,9.953387451E2
2.688452097E2,9.953345337E2
2.689250323E2,9.953284302E2
2.690048304E2,9.953251343E2
2.690846843E2,9.953212280E2
2.691645200E2,9.953232422E2
2.692443519E2,9.953246460E2
2.693241384E2,9.953260498E2
2.694039763E2,9.953248291E2
2.694837925E2,9.953249512E2
2.695635924E2,9.953206177E2
2.696433919E2,9.953231201E2
2.697231863E2,9.953279419E2
2.698030586E2,9.953334351E2
2.698828929E2,9.953388672E2
2.699627540E2,9.953430786E2
2.700425717E2,9.953413696E2
2.701223768E2,9.953373413E2
2.702021759E2,9.953373413E2
2.702819659E2,9.953380737E2
2.703617777E2,9.953463745E2
2.704415947E2,9.953541870E2
2.705214149E2,9.953619995E2
2.706012697E2,9.953624878E2
2.706811161E2,9.953634033E2
2.707609465E2,9.953587036E2
2.708408070E2,9.953604736E2
2.709206934E2,9.953637085E2
2.710005835E2,9.953712158E2
2.710804599E2,9.953756104E2
2.711603282E2,9.953756104E2
2.712401303E2,9.953710938E2
2.713199051E2,9.953649902E2
2.713996616E2,9.953648071E2
2.714794137E2,9.953670044E2
2.715591804E2,9.953775024E2
2.716389913E2,9.953860474E2
2.717188268E2,9.953906250E2
2.717986528E2,9.953853149E2
2.718784727E2,9.953829346E2
2.719582943E2,9.953781128E2
2.720381209E2,9.953790283E2
2.721179736E2,9.953887329E2
2.721977866E2,9.953973389E2
2.722776386E2,9.953984375E2
2.723574825E2,9.953926392E2
2.724373129E2,9.953820190E2
2.725171659E2,9.953659058E2
2.725970591E2,9.953571777E2
2.726770454E2,9.953604736E2
2.727569568E2,9.953660889E2
2.728368447E2,9.953707886E2
2.729167448E2,9.953731079E2
2.729966630E2,9.953720093E2
2.730765499E2,9.953648071E2
2.731565287E2,9.953630981E2
2.732364495E2,9.953629761E2
2.733163359E2,9.953720093E2
2.733962027E2,9.953812256E2
2.734760436E2,9.953882446E2
2.735558768E2,9.953885498E2
2.736357186E2,9.953893433E2
2.737156143E2,9.953839111E2
2.737955532E2,9.953831177E2
2.738754957E2,9.953826294E2
2.739554147E2,9.953846436E2
2.740353043E2,9.953857422E2
2.741151347E2,9.953854370E2
2.741949325E2,9.953795166E2
2.742747763E2,9.953724976E2
2.743546036E2,9.953718262E2
2.744344491E2,9.953695068E2
2.745142638E2,9.953731079E2
2.745940917E2,9.953748169E2
2.746740267E2,9.953773193E2
2.747539492E2,9.953735962E2
2.748338267E2,9.953737183E2
2.749136394E2,9.953690186E2
2.749934924E2,9.953679199E2
2.750733603E2,9.953704224E2
2.751531840E2,9.953767090E2
2.752330019E2,9.953798218E2
2.753128384E2,9.953810425E2
2.753926841E2,9.953804321E2
2.754725324E2,9.953771362E2
2.755523836E2,9.953707886E2
2.756321970E2,9.953720093E2
2.757120296E2,9.953786011E2
2.757918468E2,9.953865356E2
2.758716852E2,9.953963623E2
2.759515109E2,9.954034424E2
2.760313015E2,9.954038696E2
2.761110909E2,9.953998413E2
2.761908981E2,9.953954468E2
2.762706746E2,9.953924561E2
2.763504812E2,9.953934326E2
2.764302556E2,9.953977661E2
2.765100179E2,9.954009399E2
2.765897836E2,9.954012451E2
2.766695792E2,9.953968506E2
2.767493931E2,9.953907471E2
2.768292039E2,9.953821411E2
2.769089879E2,9.953790283E2
2.769887915E2,9.953826294E2
2.770686166E2,9.953867188E2
2.771484392E2,9.953895264E2
2.772282666E2,9.953932495E2
2.773080872E2,9.953940430E2
2.773879024E2,9.953899536E2
2.774677363E2,9.953907471E2
2.775475648E2,9.953937378E2
2.776274168E2,9.954035645E2
2.777072513E2,9.954126587E2
2.777870828E2,9.954188843E2
2.778669383E2,9.954197998E2
2.779467615E2,9.954202881E2
2.780265872E2,9.954135742E2
2.781064320E2,9.954112549E2
2.781862678E2,9.954168701E2
2.782661109E2,9.954219971E2
2.783459141E2,9.954251099E2
2.784257399E2,9.954251099E2
2.785056046E2,9.954218750E2
2.785854649E2,9.954133911E2
2.786653366E2,9.954096680E2
2.787451899E2,9.954101562E2
2.788250671E2,9.954168701E2
2.789049084E2,9.954226074E2
2.789847645E2,9.954271851E2
2.790645820E2,9.954254761E2
2.791443677E2,9.954207764E2
2.792241800E2,9.954132690E2
2.793039739E2,9.954088745E2
2.793837850E2,9.954085693E2
2.794636257E2,9.954118652E2
2.795435317E2,9.954176636E2
2.796234701E2,9.954204712E2
2.797033400E2,9.954207764E2
2.797831961E2,9.954177856E2
2.798630749E2,9.954149780E2
2.799429107E2,9.954137573E2
2.800227559E2,9.954140625E2
2.801025772E2,9.954180908E2
2.801824095E2,9.954219971E2
2.802622274E2,9.954240112E2
2.803420586E2,9.954215698E2
2.804218826E2,9.954197998E2
2.805016989E2,9.954157715E2
2.805815270E2,9.954174805E2
2.806613282E2,9.954180908E2
2.807411516E2,9.954243774E2
2.808209874E2,9.954288940E2
2.809008347E2,9.954326172E2
2.809807100E2,9.954306030E2
2.810605885E2,9.954296875E2
2.811404365E2,9.954252930E2
2.812203044E2,9.954270020E2
2.813001523E2,9.954279175E2
2.813800018E2,9.954290161E2
2.814598648E2,9.954290161E2
2.815397690E2,9.954284058E2
2.816196830E2,9.954207764E2
2.816995941E2,9.954157715E2
2.817794363E2,9.954122925E2
2.818592717E2,9.954110718E2
2.819391756E2,9.954151611E2
2.820191259E2,9.954213867E2
2.820989836E2,9.954240112E2
2.821788561E2,9.954255981E2
2.822587198E2,9.954259033E2
2.823385754E2,9.954205933E2
2.824184172E2,9.954196777E2
2.824982269E2,9.954212036E2
2.825780413E2,9.954221802E2
2.826578716E2,9.954224854E2
2.827376947E2,9.954232788E2
2.828175620E2,9.954193726E2
2.828974231E2,9.954152832E2
2.829772782E2,9.954157715E2
2.830571314E2,9.954169922E2
2.831370422E2,9.954235840E2
2.832169542E2,9.954290161E2
2.832968163E2,9.954318237E2
2.833766499E2,9.954309082E2
2.834565163E2,9.954304199E2
2.835363751E2,9.954251099E2
2.836162081E2,9.954223022E2
2.836960495E2,9.954249878E2
2.837758881E2,9.954281006E2
2.838557225E2,9.954301147E2
2.839356083E2,9.954307861E2
2.840154554E2,9.954302979E2
2.840953403E2,9.954265137E2
2.841752468E2,9.954281006E2
2.842551131E2,9.954295044E2
2.843350025E2,9.954357300E2
2.844149184E2,9.954395142E2
2.844948111E2,9.954425049E2
2.845746748E2,9.954400024E2
2.846545323E2,9.954389038E2
2.847344025E2,9.954353027E2
2.848143123E2,9.954360962E2
2.848942722E2,9.954373169E2
2.849741405E2,9.954393311E2
2.850539808E2,9.954400024E2
2.851338304E2,9.954387207E2
2.852137082E2,9.954353027E2
2.852935074E2,9.954310913E2
2.853733012E2,9.954288940E2
2.854530838E2,9.954310913E2
2.855328908E2,9.954360962E2
2.856127207E2,9.954403076E2
2.856925434E2,9.954445190E2
2.857723861E2,9.954451294E2
2.858522216E2,9.954432373E2
2.859320654E2,9.954395142E2
2.860119129E2,9.954385986E2
2.860917729E2,9.954392090E2
2.861716677E2,9.954448242E2
2.862515766E2,9.954474487E2
2.863314460E2,9.954489136E2
2.864113218E2,9.954479370E2
2.864911807E2,9.954451294E2
2.865710141E2,9.954396362E2
2.866508749E2,9.954415283E2
2.867307540E2,9.954435425E2
2.868106565E2,9.954479370E2
2.868905577E2,9.954520264E2
2.869704197E2,9.954548340E2
2.870502744E2,9.954520264E2
2.871301145E2,9.954493408E2
2.872099802E2,9.954454346E2
2.872898641E2,9.954457397E2
2.873697118E2,9.954460449E2
2.874495448E2,9.954489136E2
2.875293765E2,9.954499512E2
2.876092185E2,9.954499512E2
2.876890542E2,9.954464111E2
2.877689023E2,9.954439087E2
2.878487561E2,9.954403076E2
2.879286114E2,9.954404297E2
2.880084854E2,9.954434204E2
2.880883364E2,9.954470215E2
2.881681673E2,9.954496460E2
2.882479911E2,9.954506226E2
2.883277995E2,9.954501343E2
2.884076243E2,9.954471436E2
2.884874656E2,9.954457397E2
2.885672875E2,9.954457397E2
2.886470570E2,9.954479370E2
2.887268451E2,9.954495239E2
2.888067021E2,9.954495239E2
2.888865822E2,9.954471436E2
2.889664646E2,9.954440308E2
2.890462795E2,9.954403076E2
2.891260909E2,9.954387207E2
2.892058887E2,9.954395142E2
2.892857091E2,9.954407349E2
2.893655368E2,9.954415283E2
2.894453912E2,9.954409180E2
2.895252352E2,9.954390259E2
2.896050874E2,9.954368286E2
2.896850086E2,9.954356079E2
2.897648493E2,9.954360962E2
2.898446450E2,9.954385986E2
2.899244394E2,9.954414062E2
2.900042252E2,9.954440308E2
2.900840149E2,9.954454346E2
2.901638295E2,9.954467163E2
2.902436807E2,9.954474487E2
2.903235312E2,9.954490356E2
2.904033567E2,9.954509277E2
2.904831840E2,9.954513550E2
2.905630374E2,9.954506226E2
2.906428647E2,9.954492188E2
2.907226699E2,9.954484253E2
2.908024786E2,9.954473267E2
2.908823026E2,9.954481201E2
2.909621329E2,9.954509277E2
2.910419479E2,9.954546509E2
2.911217542E2,9.954565430E2
2.912015841E2,9.954590454E2
2.912814130E2,9.954613647E2
2.913612483E2,9.954637451E2
2.914410999E2,9.954662476E2
2.915209537E2,9.954684448E2
2.916007846E2,9.954721680E2
2.916806169E2,9.954763794E2
2.917604563E2,9.954774780E2
2.918402684E2,9.954747925E2
2.919200772E2,9.954716797E2
2.919998888E2,9.954654541E2
2.920796987E2,9.954593506E2
2.921594915E2,9.954560547E2
2.922392975E2,9.954573364E2
2.923191088E2,9.954596558E2
2.923988970E2,9.954610596E2
2.924787149E2,9.954609375E2
2.925585243E2,9.954581299E2
2.926383297E2,9.954532471E2
2.927181093E2,9.954490356E2
2.927978942E2,9.954470215E2
2.928776769E2,9.954450073E2
2.929575455E2,9.954459229E2
2.930374028E2,9.954451294E2
2.931173101E2,9.954434204E2
2.931971503E2,9.954404297E2
2.932770148E2,9.954385986E2
2.933568675E2,9.954356079E2
2.934367454E2,9.954354248E2
2.935166209E2,9.954375000E2
2.935964738E2,9.954390259E2
2.936763482E2,9.954414062E2
2.937562244E2,9.954418335E2
2.938360999E2,9.954403076E2
2.939159624E2,9.954389038E2
2.939958398E2,9.954389038E2
2.940756529E2,9.954382324E2
2.941554753E2,9.954412231E2
2.942353161E2,9.954448242E2
2.943151680E2,9.954454346E2
2.943950206E2,9.954450073E2
2.944748475E2,9.954440308E2
2.945546486E2,9.954403076E2
2.946345857E2,9.954368286E2
2.947145086E2,9.954365234E2
2.947944085E2,9.954390259E2
2.948743362E2,9.954407349E2
2.949542490E2,9.954421387E2
2.950340777E2,9.954418335E2
2.951139005E2,9.954403076E2
2.951937294E2,9.954364014E2
2.952735674E2,9.954343262E2
2.953534264E2,9.954323120E2
2.954332739E2,9.954332886E2
2.955130598E2,9.954340210E2
2.955928804E2,9.954351196E2
2.956726940E2,9.954349976E2
2.957524921E2,9.954353027E2
2.958322926E2,9.954342041E2
2.959121698E2,9.954334106E2
2.959920358E2,9.954340210E2
2.960718947E2,9.954368286E2
2.961517407E2,9.954389038E2
2.962315534E2,9.954396362E2
2.963113858E2,9.954395142E2
2.963912653E2,9.954378052E2
2.964710891E2,9.954360962E2
2.965509034E2,9.954367065E2
2.966307132E2,9.954375000E2
2.967104965E2,9.954401245E2
2.967902831E2,9.954420166E2
2.968700545E2,9.954412231E2
2.969498429E2,9.954382324E2
2.970296263E2,9.954360962E2
2.971093991E2,9.954323120E2
2.971891887E2,9.954306030E2
2.972689823E2,9.954312134E2
2.973487558E2,9.954356079E2
2.974285304E2,9.954390259E2
2.975083134E2,9.954411011E2
2.975880920E2,9.954412231E2
2.976678715E2,9.954401245E2
2.977476516E2,9.954376221E2
2.978274245E2,9.954356079E2
2.979072091E2,9.954375000E2
2.979870210E2,9.954404297E2
2.980668170E2,9.954440308E2
2.981466174E2,9.954443359E2
2.982264100E2,9.954445190E2
2.983062088E2,9.954421387E2
2.983860068E2,9.954411011E2
2.984657863E2,9.954395142E2
2.985455809E2,9.954426270E2
2.986254482E2,9.954459229E2
2.987053377E2,9.954479370E2
2.987852223E2,9.954478149E2
2.988651462E2,9.954481201E2
2.989450663E2,9.954460449E2
2.990249784E2,9.954459229E2
2.991048502E2,9.954532471E2
2.991846600E2,9.954596558E2
2.992644834E2,9.954651489E2
2.993442995E2,9.954674683E2
2.994241496E2,9.954651489E2
2.995040147E2,9.954559326E2
2.995838546E2,9.954490356E2
2.996637013E2,9.954426270E2
2.997435804E2,9.954407349E2
2.998234488E2,9.954428101E2
2.999033380E2,9.954426270E2
2.999832584E2,9.954393311E2
3.000631741E2,9.954354248E2
3.001430795E2,9.954293823E2
3.002229777E2,9.954248047E2
3.003028499E2,9.954295044E2
3.003827150E2,9.954356079E2
3.004625792E2,9.954409180E2
3.005424290E2,9.954446411E2
3.006222490E2,9.954451294E2
3.007020988E2,9.954381104E2
3.007819295E2,9.954326172E2
3.008617669E2,9.954295044E2
3.009416020E2,9.954296875E2
3.010214432E2,9.954312134E2
3.011012993E2,9.954317017E2
3.011811431E2,9.954299927E2
3.012609970E2,9.954273071E2
3.013408364E2,9.954230957E2
3.014206624E2,9.954207764E2
3.015004881E2,9.954205933E2
3.015802812E2,9.954244995E2
3.016600519E2,9.954296875E2
3.017398900E2,9.954335938E2
3.018197307E2,9.954337158E2
3.018995650E2,9.954326172E2
3.019794025E2,9.954293823E2
3.020592674E2,9.954265137E2
3.021391400E2,9.954248047E2
3.022190019E2,9.954290161E2
3.022988388E2,9.954334106E2
3.023786702E2,9.954343262E2
3.024584934E2,9.954328003E2
3.025383273E2,9.954310913E2
3.026181772E2,9.954259033E2
3.026981124E2,9.954230957E2
3.027780427E2,9.954224854E2
3.028579002E2,9.954281006E2
3.029377672E2,9.954320068E2
3.030176210E2,9.954334106E2
3.030974552E2,9.954328003E2
3.031772804E2,9.954318237E2
3.032570923E2,9.954277954E2
3.033369136E2,9.954248047E2
3.034167175E2,9.954268799E2
3.034965029E2,9.954276123E2
3.035762917E2,9.954291992E2
3.036560740E2,9.954268799E2
3.037358616E2,9.954252930E2
3.038156163E2,9.954216919E2
3.038954204E2,9.954219971E2
3.039752075E2,9.954208984E2
3.040550218E2,9.954265137E2
3.041348022E2,9.954310913E2
3.042145988E2,9.954331055E2
3.042944375E2,9.954328003E2
3.043742832E2,9.954328003E2
3.044541353E2,9.954290161E2
3.045339378E2,9.954277954E2
3.046137694E2,9.954328003E2
3.046936236E2,9.954368286E2
3.047734628E2,9.954417114E2
3.048533172E2,9.954443359E2
3.049331446E2,9.954440308E2
3.050129813E2,9.954401245E2
3.050928198E2,9.954400024E2
3.051726114E2,9.954387207E2
3.052524572E2,9.954411011E2
3.053323117E2,9.954440308E2
3.054121626E2,9.954431152E2
3.054920064E2,9.954395142E2
3.055718430E2,9.954373169E2
3.056516647E2,9.954338989E2
3.057314678E2,9.954335938E2
3.058113209E2,9.954404297E2
3.058911959E2,9.954453125E2
3.059710617E2,9.954495239E2
3.060508577E2,9.954509277E2
3.061306318E2,9.954490356E2
3.062104261E2,9.954440308E2
3.062902211E2,9.954426270E2
3.063700443E2,9.954406128E2
3.064498968E2,9.954418335E2
3.065297771E2,9.954454346E2
3.066096724E2,9.954454346E2
3.066895684E2,9.954420166E2
3.067694733E2,9.954389038E2
3.068493759E2,9.954354248E2
3.069292925E2,9.954304199E2
3.070091774E2,9.954276123E2
3.070890415E2,9.954281006E2
3.071689176E2,9.954279175E2
3.072487754E2,9.954255981E2
3.073286134E2,9.954235840E2
3.074084467E2,9.954215698E2
3.074883299E2,9.954197998E2
3.075682678E2,9.954221802E2
3.076481803E2,9.954249878E2
3.077280400E2,9.954291992E2
3.078078832E2,9.954313965E2
3.078877190E2,9.954317017E2
3.079675640E2,9.954279175E2
3.080473988E2,9.954259033E2
3.081272138E2,9.954224854E2
3.082070305E2,9.954223022E2
3.082868522E2,9.954234009E2
3.083666926E2,9.954241943E2
3.084465368E2,9.954226074E2
3.085263543E2,9.954213867E2
3.086061875E2,9.954190674E2
3.086860097E2,9.954176636E2
3.087658549E2,9.954210815E2
3.088457150E2,9.954237061E2
3.089255742E2,9.954263916E2
